Marathi,Gujarati
क्रॉस उत्पादन,ક્રોસ ઉત્પાદન
असंबद्ध सिग्नल,અપ્રસ્તુત સંકેત
मजल्यांचे अतिक्रमण,માળનું અતિક્રમણ
संक्रमण क्षेत्र,સંક્રમણ ઝોન
संक्रमण बिंदू,સંક્રમણ બિંદુ
विनिमय मूल्य,વિનિમય મૂલ્ય
वेक्टर-उत्पादन वेक्टर-उत्पादन,વેક્ટર-ઉત્પાદન વેક્ટર-ઉત્પાદન
"क्रॉस सेक्शन, क्रॉस सेक्शन","ક્રોસ સેક્શન, ક્રોસ સેક્શન"
"एकाधिक संज्ञा, संकरित संज्ञा","બહુવિધ શબ્દ, વર્ણસંકર શબ્દ"
क्रॉस वायर,ક્રોસ વાયર
"क्राउन ऑप्टिकल ग्लास, क्राउन ऑप्टिकल ग्लास","ક્રાઉન ઓપ્ટિકલ ગ્લાસ, ક્રાઉન ઓપ્ટિકલ ગ્લાસ"
थंड मिश्रण,ઠંડકનું મિશ્રણ
कमी तापमान इलेक्ट्रॉनिक्स,નીચા તાપમાન ઇલેક્ટ્રોનિક્સ
हायपोथर्मिया,હાયપોથર્મિયા
क्रायोजेनिक प्रयोगशाळा,ક્રાયોજેનિક પ્રયોગશાળા
निम्रतापिकी,નિમ્રતાપીકી
अतिशीत गेज,ફ્રીઝિંગ ગેજ
क्रायोमेट्रिक स्थिरांक,ક્રાયોમેટ્રિક સ્થિરાંક
क्रिस्टल,સ્ફટિક
"स्फटिक, तंतुमय","સ્ફટિકીય, તંતુમય"
"क्रिस्टलायझेशन, क्रिस्टलायझेशन, क्रिस्टलायझेशन","સ્ફટિકીકરણ, સ્ફટિકીકરણ, સ્ફટિકીકરણ"
क्रिस्टल शास्त्रज्ञ,સ્ફટિક વૈજ્ઞાનિક
क्रिस्टल-स्ट्रक्चरल,સ્ફટિક-માળખાકીય
क्रिस्टल रचना,સ્ફટિક માળખું
"क्रिस्टलोग्राफी, क्रिस्टल सायन्स","ક્રિસ્ટલોગ્રાફી, સ્ફટિક વિજ્ઞાન"
जाळी हस्तांतरण ऑपरेशन,જાળી ટ્રાન્સફર કામગીરી
क्रिस्टल धुसफूस,સ્ફટિક સ્મજ
घन घन,ક્યુબ ક્યુબ
"घन, घन, घन, त्रिकोण, घन, त्रिकोण","ઘન, ઘન, ઘન, ત્રિકોણ, ઘન, ત્રિકોણ"
क्यूबिक क्लीवेज,ક્યુબિક ક્લીવેજ
कक्षीय,ભ્રમણકક્ષા
संचयी,સંચિત
क्युरी स्थिरांक,ક્યુરી સતત
क्युरी इफेक्ट,ક્યુરી ઇફેક્ટ
"क्युरी पॉइंट, क्युरी टेम्परेचर, क्युरी डिमॅग्नेटायझेशन पॉइंट","ક્યુરી પોઈન્ટ, ક્યુરી ટેમ્પરેચર, ક્યુરી ડિમેગ્નેટાઈઝેશન પોઈન્ટ"
क्युरी,ક્યુરી
प्रवाह,પ્રવાહ
प्रवाहाचा अल्पसंख्याक,પ્રવાહની લઘુમતી
वितरण,વિતરણ
वक्रता,વક્રતા
वक्र वक्र रेषा,વળાંક વળાંક રેખા
वक्र,વક્ર
वक्र बार,વળાંક બાર
वक्र पृष्ठ,વક્ર પૃષ્ઠ
वाढ वक्र,વૃદ્ધિ વળાંક
वक्र,વક્ર
"छिद्र शेवट, कटिंग","છિદ્રક, કટીંગ"
शेवटचा झोन,અંત ઝોન
शेवटची वारंवारता,અંતિમ આવર્તન
शेवटचा बिंदू,અંતિમ બિંદુ
टर्मिनल बिंदू वेग,ટર્મિનલ બિંદુ વેગ
टर्मिनल व्होल्टेज,ટર્મિનલ વોલ્ટેજ
"कलाकार, कलाकार","કલાકાર, કલાકાર"
सायबरनेटिक्स,સાયબરનેટિક્સ
"सायकल, सायकल, सायकल","ચક્ર, ચક્ર, ચક્ર"
सायकल प्रति सेकंद,ચક્ર પ્રતિ સેકન્ડ
"चक्रीय, चक्रीय","ચક્રીય, ચક્રીય"
फिरकी,સ્પિન
चक्रीय लोलक,ચક્રીય લોલક
सायक्लोट्रॉन,સાયક્લોટ્રોન
सायक्लोट्रॉन वारंवारता,સાયક્લોટ્રોન આવર્તન
"सिलेंडर, सिलेंडर","સિલિન્ડર, સિલિન્ડર"
"दंडगोलाकार, सिलेंडर आकार, सिलेंडर, सिलेंडर","નળાકાર, સિલિન્ડર આકાર, સિલિન્ડર, સિલિન્ડર"
सिलेंडर हार्मोनिक,સિલિન્ડર હાર્મોનિક
ओलसर,ભીનું
ओलसर साधे हार्मोनिक दोलन,ભીના સરળ હાર્મોનિક ઓસિલેશન
डम्पर,ડેમ્પર
डॅनियल सेल,ડેનિયલ સેલ
गडद,અંધારું
"दान केलेली संसाधने, अधीनस्थ संसाधने, ट्रस्ट संसाधने","દાન કરેલ સંસાધનો, ગૌણ સંસાધનો, ટ્રસ્ટ સંસાધનો"
"विघटन उत्पादक, दूध उत्पादित, पालक, संतती","વિઘટન ઉત્પાદક, દૂધ ઉત્પન્ન કરનાર, પિતૃ, સંતાન"
डेव्हिसन अधिक गरम प्रयोग,ડેવિસન ગરમ પ્રયોગ
D.C. (निर्देशक),D.C. (નિર્દેશક)
निष्क्रिय भाग,નિષ્ક્રિય ભાગ
शांत जागा,શાંત સ્થળ
डी ब्रॅगली तरंगलांबी,ડી બ્રાગ્લી તરંગલંબાઇ
Debye वैशिष्ट्यपूर्ण तापमान,Debye લાક્ષણિકતા તાપમાન
"Debye लांबी, Debye अंतर","ડેબાય લંબાઈ, ડેબાય અંતર"
कर्ज-विराम,દેવું-વિરામ
क्षय,સડો
क्षय निर्देशांक,સડો સૂચકાંક
सौम्य,પાતળું
मंद होणे,મંદી
विराम वेळ,વિરામ સમય
डेसिबल,ડેસિબલ
डेसिबेलोमीटर,ડેસિબેલોમીટર
"दशांश, दशांश","દશાંશ, દશાંશ"
वर्गीकरण,વર્ગીકરણ
"उलथापालथ, क्रांती, उपक्रम, घट","ઉથલપાથલ, ક્રાંતિ, ઉપક્રમ, પતન"
सममितीय वर्तुळ,આઇસોમેટ્રિક વર્તુળ
डिकोडर,ડીકોડર
"विघटन, विघटन","વિઘટન, વિસર્જન"
डीकंप्रेशन,વિસંકોચન
निर्जंतुकीकरण,વિશુદ્ધીકરણ
अलंकार,સુશોભન
संयुग्मन,જોડાણ
कमी करणारे कार्य,ઘટતું કાર્ય
हवामान,હવામાન
उल्लंघन,ઉલ્લંઘન
उपमजला,સબફ્લોર
खोल जागा,ઊંડી જગ્યા
व्युत्पत्ती,વ્યુત્પત્તિ
"दोष, त्रुटी, नुकसान, कमतरता","ખામી, ભૂલ, નુકસાન, ઉણપ"
चुकीचे,ખોટું
प्रतिकारशक्ती,રોગપ્રતિકારક શક્તિ
मर्यादा दरवाजा,મર્યાદાનો દરવાજો
"व्याख्या, स्पष्टता","વ્યાખ્યા, સ્પષ્ટતા"
विचलित करणे,વિચલિત કરવું
डिफ्लेक्टर,ડિફ્લેક્ટર
"विक्षेपण, विक्षेपण","વિચલન, વિચલન"
विचलित फोकस,વિચલિત ધ્યાન
विक्षेपन-दुहेरी आरसा,ડિફ્લેક્શન-ડબલ મિરર
विक्षेपण क्षेत्र,ડિફ્લેક્શન ઝોન
गुरुत्वाकर्षण-प्रभावित विक्षेपण,ગુરુત્વાકર્ષણ પ્રભાવિત વિચલન
संक्षेप प्लेट्स,સંક્ષિપ્ત પ્લેટો
लक्ष केंद्रित,ફોકસ
विकृती,વિકૃતિ
"विकृती, विकृती","વિકૃતિ, વિકૃતિ"
विगासन,વિગાસન
"धिक्कार, लबाडी","વ્યભિચાર, બદનામી"
"अपवित्र (ver.), degraded (n.), degraded (v.)","અપવિત્ર થવું (વર.), અધોગતિ (n.), અધોગતિ (v.)"
कचरा वायू,કચરો ગેસ
"विकृती, वाचा, वंचितता, वंचितता","વિચલન, અફસીયા, વંચિતતા, વંચિતતા"
समाधानकारक,સંતોષકારક
"पदवी, पदवी, परिमाण, पदवी, पदवी, प्रमाण, अंश","ડિગ્રી, ડિગ્રી, તીવ્રતા, ડિગ્રી, ડિગ્રી, જથ્થો, અંશ"
एकाग्रता - मात्रा,એકાગ્રતા-વોલ્યુમ
पृथक्करण प्रमाण,વિયોજન જથ્થો
स्वातंत्र्याची डिग्री. स्वातंत्र्याची डिग्री,સ્વતંત્રતાની ડિગ્રી. સ્વતંત્રતાની ડિગ્રી
आयनीकरणाचे प्रमाण,આયનીકરણની માત્રા
ध्रुवीकरणाचे परिमाण,ધ્રુવીકરણની તીવ્રતા
अचूकतेचे प्रमाण,ચોકસાઇ જથ્થો
आर्द्रीकरण,ડિહ્યુમિડિફિકેશન
डीआयनीकरण,ડીયોનાઇઝેશન
विलंब,વિલંબ
उशीर झालेला,વિલંબિત
स्थानिकीकरण,સ્થાનિકીકરણ
डेल्टा फंक्शन,ડેલ્ટા કાર્ય
विचुंबकीकरण,ડિમેગ્નેટાઇઝેશન
चुंबकीय वक्र,ડિમેગ્નેટાઇઝ્ડ વળાંક
डिमॅग्नेटायझर,ડિમેગ્નેટાઇઝર
demodulation,ડિમોડ્યુલેશન
दाट गर्दी,ગાઢ ભીડ
घनता मापक,ઘનતા માપક
"घनता, घनता","ઘનતા, ઘનતા"
घसारा पातळी,અવમૂલ્યન સ્તર
क्षीणता क्षेत्र,અવક્ષય ઝોન
अध्रुवीकरण,વિધ્રુવીકરણ
depolarized,વિધ્રુવીકરણ
डिपोलायझर,ડિપોલરાઇઝર
"फील्डची खोली, फील्डची तीव्रता","ક્ષેત્રની ઊંડાઈ, ક્ષેત્રની તીવ્રતા"
"व्युत्पन्न polarogram, व्युत्पन्न polarogram","વ્યુત્પન્ન પોલેરોગ્રામ, વ્યુત્પન્ન પોલેરોગ્રામ"
साधित,તારવેલી
"उतरते, उतरते","ઉતરતા, ઉતરતા"
"वंश, वंश","વંશ, વંશ"
"वर्णन करा, तयार करा, काढा","વર્ણન કરો, બનાવો, દોરો"
भाजक,છેદ
"रचना करणे, रचना करणे (n.) रचना करणे, रचना करणे (n.)","ડિઝાઇન કરવી, ડિઝાઇન કરવી (n.) ડિઝાઇન કરવી, ડિઝાઇન કરવી (n.)"
नाश,વિનાશ
विध्वंसक हस्तक्षेप,વિનાશક હસ્તક્ષેપ
"विध्वंसक, विध्वंसक","વિનાશક, વિનાશક"
"ओळख, ओळख","ઓળખ, શોધ"
कलेक्टर,કલેક્ટર
निर्धारवाद,નિશ્ચયવાદ
निर्धारक,નિર્ધારક
निर्धार,નિશ્ચય
ठरवण्यासाठी,નક્કી કરવા માટે
ठरवले,નિર્ધારિત
ड्यूटरॉन,ડ્યુટેરોન
"व्यक्त करणे, विकसित करणे, विकसित करणे","વ્યક્ત, વિકાસ, વિકાસ"
"विकसक, विकसक","વિકાસકર્તા, વિકાસકર્તા"
"विकास, विकास","વિકાસ, વિકાસ"
विचलन,વિચલન
दव,ઝાકળ
दव बिंदू,ઝાકળ બિંદુ
दक्षिण ध्रुवीकरण,દક્ષિણ ધ્રુવીકરણ
निदान चाचणी,ડાયગ્નોસ્ટિક ટેસ્ટ
कर्ण,કર્ણ
आकृती,રેખાકૃતિ
आकृती,રેખાકૃતિ
डायल,ડાયલ
डायमॅग्नेटिक,ડાયમેગ્નેટિક
"डायमॅग्नेटोलॉजी, डायमॅग्नेटिक सामग्री","ડાયમેગ્નેટોલોજી, ડાયમેગ્નેટિક સામગ્રી"
डायमॅग्नेटिझम,ડાયમેગ્નેટિઝમ
व्यासाचा,વ્યાસ
diametrically विरुद्ध,ડાયમેટ્રિકલી વિરુદ્ધ
"हिरा, हिरा","હીરા, હીરા"
"डायाफ्राम, डायाफ्राम","ડાયાફ્રેમ, ડાયાફ્રેમ"
उष्णता विनिमय,હીટ એક્સચેન્જ
उष्णता विनिमय,હીટ એક્સચેન્જ
"डायटोनिक स्वरग्राम, डायटोनिक स्वरग्राम","ડાયટોનિક સ્વરગ્રામ, ડાયટોનિક સ્વરગ્રામ"
"विभाजन, अर्ध-कला","વિભાજન, અર્ધ-કલા"
डायक्रोमेट सेल,ડાઈક્રોમેટ કોષ
"द्विविभाजन, दृश्‍य द्वंद्व, पातळी द्वंद्व","દ્વિભાષા, દ્રશ્ય દ્વંદ્વ, સ્તર દ્વિભાષા"
डिक्टाफोन,ડિક્ટાફોન
डायलेक्ट्रिक,ડાઇલેક્ટ્રિક
डायलेक्ट्रिक्स,ડાઇલેક્ટ્રિક્સ
डिझेल सायकल,ડીઝલ ચક્ર
अंतर,અંતર
"विभेदक वारंवारता, विचलन वारंवारता","વિભેદક આવર્તન, વિચલન આવર્તન"
"भिन्नता, भिन्नता, भिन्नता, भिन्नता, अंतराळ, भिन्नता","વિભેદક, વિભેદક, વિભેદક, વિભેદક, મધ્યવર્તી, વિભેદક"
विभेदक शोषण,વિભેદક શોષણ
डिस्टिंक्शन एम्पलीफायर,ડિસ્ટિંક્શન એમ્પ્લીફાયર
"penetrative calorimeter, penetrative calorimeter","પેનિટ્રેટિવ કેલરીમીટર, પેનિટ્રેટિવ કેલરીમીટર"
विभेदक कॅपेसिटर,વિભેદક કેપેસિટર
विभेदक झोन,વિભેદક ઝોન
विभेदक प्रसार,વિભેદક પ્રસાર
विभेदक समीकरण,વિભેદક સમીકરણ
विभेदक विलोपन गुणांक,વિભેદક લુપ્તતા ગુણાંક
इंटरमीटर आयनीकरण कक्ष,ઇન્ટરમીટર આયનીકરણ ચેમ્બર
विभेदक समस्थानिक पद्धत,વિભેદક આઇસોટોપ પદ્ધતિ
विभेदक वेग,વિભેદક વેગ
वेगळे करणे,તફાવત કરવો
"भिन्न, भिन्नता","ભિન્ન, ભિન્ન"
"भिन्नता, भिन्नता","ભેદભાવ, ભેદભાવ"
विवर्तन,વિવર્તન
डिफ्रॅक्टोमीटर,ડિફ્રેક્ટોમીટર
"पसरलेले, पसरलेले","પ્રસરેલું, પ્રસરેલું"
पसरलेले,પ્રસરેલું
प्रसार,પ્રસરણ
प्रसार,પ્રસારતા
"अंक, व्यास, बोट","અંક, વ્યાસ, આંગળી"
डिजिटल रेकॉर्डिंग,ડિજિટલ રેકોર્ડિંગ
डिजिटल व्होल्टमीटर,ડિજિટલ વોલ્ટમીટર
द्वि-समस्थानिक घटक,દ્વિ-આઇસોટોપિક તત્વો
प्रसार,પ્રસરણ
विस्तार विकृती,વિસ્તરણ વિકૃતિ
एक्सोथर्मोमीटर,એક્સોમીટર
विसफरिणी,વિસ્ફારીની
"विस्तार, लांबी-रुंदी, परिमाण, शक्ती","વિસ્તરણ, લંબાઈ-પહોળાઈ, પરિમાણ, શક્તિ"
मितीय,પરિમાણીય
आयाम,પરિમાણ
विमा युनिट,વીમા એકમ
आकारहीन परिमाण,પરિમાણહીન પરિમાણ
"घसारा, घट","અવમૂલ્યન, ઘટાડો"
तेजस्वी,તેજસ્વી
डायोड,ડાયોડ
diopter,ડાયોપ્ટર
अपवर्तन क्षेत्र,રીફ્રેક્શન ઝોન
अपवर्तक लेन्स,રીફ્રેક્ટીંગ લેન્સ
"नतमस्तक, नतमस्तक, कुंड","નમવું, નમવું, નમવું, ચાટ"
पडण्याचा कोन,પતનનો કોણ
द्विध्रुव,દ્વિધ્રુવ
द्विध्रुवीय थर,દ્વિધ્રુવી સ્તર
डायरॅक डेल्टा फंक्शन,ડીરાક ડેલ્ટા કાર્ય
"सरळ, सरळ, सरळ, थेट, विरुद्ध","સીધો, સીધો, સીધો, સીધો, વિરુદ્ધ"
अनुलोम सहसंबंध,અનુલોમ સહસંબંધ
थेट वर्तमान,સીધો પ્રવાહ
थेट,પ્રત્યક્ષ
"थेट फटका, सरळ फटका","સીધો ફટકો, સીધો ફટકો"
"दिशा, दिशा","દિશા, દિશા"
दिशात्मक,દિશાસૂચક
जागा स्थिरता,જગ્યા સ્થિરતા
"डिकोसाइन, डिको-कोसाइन","ડીકોસિન, ડીકો-કોસાઇન"
"दिशात्मक, दिशात्मक, दिशात्मक","દિશાસૂચક, દિશાસૂચક, દિશાસૂચક"
दिशादर्शकता,દિશાસૂચકતા
सामान्य जाळी,સામાન્ય જાળી
सरळ रेषा,સીધી લીટી
अनुक्रमिक गुणोत्तर,અનુક્રમિક ગુણોત્તર
थेट पद्धत,સીધી પદ્ધતિ
दिशा,દિશા
थेट वाचन साधन,ડાયરેક્ટ રીડિંગ ડિવાઇસ
समोर दुर्बीण,સામે ટેલિસ્કોપ
"ऑब्जेक्ट, वर्तुळ, डिस्क, डिस्क","પદાર્થ, વર્તુળ, ડિસ્ક, ડિસ્ક"
"विसर्जन, प्रवाह, ब्लीचिंग","નિમજ્જન, ઇફ્યુઝન, બ્લીચિંગ"
पाण्यात विसर्जन,પાણીમાં નિમજ્જન
"खंडितता, खंडितता, फ्रॅक्चर","નિરંતરતા, નિરંતરતા, અસ્થિભંગ"
खंडित,અવ્યવસ્થિત
"संशोधन, शोध","સંશોધન, શોધ"
विसंगती,વિસંગતતા
कण,રજકણ
"अवतल अँटेना, डिश अँटेना","અંતર્મુખ એન્ટેના, ડીશ એન્ટેના"
"विघटन, दाणेदार","વિસર્જન, દાણાદાર"
विघटन स्थिर,વિસર્જન સતત
अपव्यय ऊर्जा,વિસર્જન ઊર્જા
विघटन अर्ध-जीवन,વિસર્જન અર્ધ જીવન
विघटन श्रेणी,વિસર્જન શ્રેણી
"अव्यवस्था, अव्यवस्था, अव्यवस्था, अव्यवस्था","ડિસલોકેશન, ડિસલોકેશન, ડિસલોકેશન, ડિસલોકેશન"
"फॉल्ट लाइन, फॉल्ट कोर","ફોલ્ટ લાઇન, ફોલ્ટ કોર"
फॉल्ट लूप,ફોલ્ટ લૂપ
"अव्यवस्था, अव्यवस्था, अव्यवस्था","અવ્યવસ્થા, અવ્યવસ્થા, અવ્યવસ્થા"
गोंधळ,અરાજકતા
"गोंधळ, गोंधळ","મૂંઝવણ, મૂંઝવણ"
"विखुरलेले, विखुरलेले","વિખરાયેલું, વિખરાયેલું"
"फैलाव, विखुरणे","વિખેરવું, વિખેરવું"
प्रक्षेपण,અસ્ત્ર
dispersant,વિખેરી નાખનાર
चिंतनशीलता,પ્રતિબિંબ
विस्थापन,વિસ્થાપન
प्रदर्शन,પ્રદર્શન
कन्सोल,કન્સોલ
विघटन शक्ती,છૂટાછેડા બળ
असमान,અસમાન
क्षय गुणांक,સડો ગુણાંક
संक्षारक,કાટ લગાડનાર
क्षय प्रणाली,સડો સિસ્ટમ
वेगळे करण्यायोग्य,અલગ કરી શકાય તેવું
वेगळे केले,અલગ
स्वभाव,સ્વભાવ
विसंगतता,અસંગતતા
अंतर,અંતર
दूरवर,દૂર
"वेगळे, वेगळे, वेगळे, अर्थपूर्ण","અલગ, અલગ, અલગ, અભિવ્યક્ત"
भेदभाव,ભેદભાવ
स्वतंत्र मालमत्ता,અલગ મિલકત
"वेगळे करणे, वेगळे करणे","ભેદ પાડવો, ભેદ પાડવો"
विकृत,વિકૃત
विकृती,વિકૃતિ
विकृत लवचिकता,વિરૂપતા સ્થિતિસ્થાપકતા
वितरित अॅम्प्लीफायर,વિતરિત એમ્પ્લીફાયર
"वितरण, वितरण","વિતરણ, વિતરણ"
"वितरण नियम, वितरण नियम","વિતરણ નિયમ, વિતરણ નિયમ"
अडथळा,ખલેલ
"व्यथित, विस्कळीत समतोल","વ્યથિત, વિક્ષેપિત સંતુલન"
त्रासदायक शक्ती,ખલેલ પહોંચાડનાર બળ
"आहनिक, दिवाचार, दिवा, दैनिक","આહનિક, દિવાચાર, દિવા, દૈનિક"
रोजचा वेग,દૈનિક ગતિ
द्विसंवेदी,બાયબેલેંટ
"उधळणे, उधळणे","વિખેરી નાખવું, વિખેરી નાખવું"
"भिन्नता, विचलन, भिन्नता","ભિન્નતા, ભિન્નતા, ભિન્નતા"
वळवणारा,જુદીજુદી
वळवणे,ડાયવર્ઝન
"विभागलेला, विभागलेला","વિભાજિત, વિભાજિત"
"विभागणी, विभागणी, विभागणी","વિભાજન, વિભાજન, વિભાજન"
आयनोस्फियरचा डी थर,આયનોસ્ફિયરનું ડી સ્તર
"प्रदेश, प्रांत, प्रदेश, डोमेन","પ્રદેશ, પ્રાંત, પ્રદેશ, ડોમેન"
"घुमट, घुमट","ગુંબજ, ગુંબજ"
प्रभावशाली स्थिती,પ્રભાવશાળી સ્થિતિ
दाता पातळी,દાતા સ્તર
मदित तह,મદિત સંધિ
"भेसळ, भेसळ","ભેળસેળ, ભેળસેળ"
डॉपलर प्रभाव,ડોપ્લર અસર
"डोस, डोस","ડોઝ, ડોઝ"
क्वांटोमीटर,ક્વોન્ટોમીટર
"ठिपके, ठिपके","ડોટેડ, ડોટેડ"
"दुहेरी, द्विगुणित, जोडी, दुहेरी, सामान्य, द्विभाजक","ડ્યુઅલ, ડિપ્લોઇડ, જોડી, દ્વિ, સામાન્ય, દ્વિભાષી"
दुहेरी बाँड,ડબલ બોન્ડ
द्विकोनव्हेक्स लेन्स,બાયકોન્વેક્સ લેન્સ
द्विकोनव्हेक्स लेन्स,બાયકોન્વેક્સ લેન્સ
बायनरी भिन्नता,દ્વિસંગી વિભેદક
दुहेरी आयनीकरण,ડબલ ionization
दुहेरी रेणू,ડબલ પરમાણુ
दुहेरी अचूकता,ડબલ ચોકસાઇ
दुहेरी अपवर्तन,ડબલ રીફ્રેક્શન
दुहेरी मालिका,ડબલ શ્રેણી
तारे जोडी,જોડી તારા
दुप्पट,ડબલ
अॅक्रोमॅटिक लेन्स जोडी,વર્ણહીન લેન્સ જોડી
"प्रसार, विस्तार","પ્રસરણ, વિસ્તરણ"
दुप्पट चार्ज केलेला कण,બમણું ચાર્જ થયેલ કણ
उभयचर भ्रष्ट,ઉભયજીવી ભ્રષ્ટ
दुहेरी ionized,ડબલ ionized
खालच्या दिशेने,નીચે તરફ
ट्रॅक्शन अयस्क सेमी कॉम्पॅक्ट,ટ્રેક્શન ઓર અર્ધ કોમ્પેક્ટ
कर्षण शक्ती,ટ્રેક્શન બળ
"वाह, प्रवाह, अपोध, प्रवाह (खाण), पंझ (अन्न), विस्थापन","વાહ, વહેણ, અપોધ, ડ્રિફ્ટ (ખાણકામ), પંજ (ખોરાક), વિસ્થાપન"
प्रवाह प्रवाह,વહેતો પ્રવાહ
कार्यरत,ઓપરેશનલ
वहन व्होल्टेज,વહન વોલ્ટેજ
लहान चेंडू,નાનો બોલ
अचानक ब्रेक,અચાનક વિરામ
"बिंदू, सूक्ष्म बिंदू, थेंब","બિંદુ, સૂક્ષ્મ બિંદુ, ટીપું"
पडणे,પડવું
कोरडे,શુષ્ક
कोरडे कोरडे हायग्रोमीटर,શુષ્ક શુષ્ક હાઇગ્રોમીટર
अयशस्वी संपर्क,નિષ્ફળ સંપર્ક
"दुहेरी ऑपरेशन, दुहेरी ऑपरेशन","ડબલ ઓપરેશન, ડ્યુઅલ ઓપરેશન"
वाहिनी,નળી
तन्य,તાણયુક્ત
तन्य,તાણયુક્ત
मंद,મંદ
नि:शब्द करा,ચૂપ
पदच्युती,જુબાની
वामन तारा,વામન તારા
दुहेरी अक्ष,ડબલ અક્ષ
गतिमान,ગતિશીલ
गतिमान,ગતિશીલ
"गतिशीलता, गतिशीलता","ગતિશીલતા, ગતિશીલતા"
डायनॅमो,ડાયનેમો
जेवण,જમવું
"पृथ्वी, पृथ्वी","પૃથ્વી, પૃથ્વી"
भूकंपाची तीव्रता,ભૂકંપની તીવ્રતા
पृथ्वी उपग्रह,પૃથ્વી ઉપગ્રહ
पृथ्वी कनेक्शन प्रणाली,પૃથ્વી જોડાણ સિસ્ટમ
ग्राउंड वायर,જમીન વાયર
"केंद्र, मध्यवर्ती","કેન્દ્ર, કેન્દ્રબિંદુ"
विलक्षणता,તરંગીતા
समकालीन,સોપારી
प्रतिध्वनी,પડઘો
गृहीतक,ધારણા
क्रांती परिपत्रक समन्वय,પરિપત્ર કોઓર્ડિનેટ્સ
व्हर्लपूल,વમળ
धार दोष,ધાર દોષ
कोर-प्रभाव,મુખ્ય અસર
एडिसन सेल,એડિસન સેલ
सुधारणे,ફેરફાર કરો
प्रभावी,અસરકારક
कार्यक्षमता,કાર્યક્ષમતા
प्रयत्न,પ્રયાસ
डिस्चार्ज,સ્રાવ
"अलंकारिक, eigen","અલંકારિક, eigen"
अष्टकोनी,અષ્ટકોણ
आईन्स्टाईन-बोस वितरण कायदा,આઈન્સ્ટાઈન-બોઝ વિતરણ કાયદો
तात्काळ प्रभाव,ત્વરિત અસર
आइन्स्टाईनियम,આઈન્સ્ટાઈનિયમ
आइन्स्टाईन स्मोलुचोव्स्की समीकरण,આઈન્સ્ટાઈન સ્મોલુચોસ્કી સમીકરણ
आइन्स्टाईन-लोकसंख्या,આઈન્સ્ટાઈન-વસ્તી
हकालपट्टी,હકાલપટ્ટી
इजेक्टर कॅप्सूल,ઇજેક્ટર કેપ્સ્યુલ
इजेक्टर,ઇજેક્ટર
मंजुरी बोर्ड,ક્લિયરન્સ બોર્ડ
व्यस्त क्षमता,વ્યસ્ત ક્ષમતા
लवचिक,સ્થિતિસ્થાપક
"लवचिक पवित्रा प्रभाव, लवचिक पवित्रा","સ્થિતિસ્થાપક મુદ્રા અસર, સ્થિતિસ્થાપક મુદ્રા"
दोलन शरीर,ઓસીલેટરી બોડી
लवचिकता,સ્થિતિસ્થાપકતા
"इलॅस्टिकोमीटर, इलास्टिकमीटर","સ્થિતિસ્થાપક યંત્ર, સ્થિતિસ્થાપક યંત્ર"
लवचिक लवचिकता,સ્થિતિસ્થાપક અસ્થિરતા
ionosphere ई-स्तर,આયનોસ્ફીયર ઈ-લેયર
इलेक्ट्रेट,ઇલેક્ટ્રીટ
"इलेक्ट्रिकल, इलेक्ट्रिकल","ઇલેક્ટ્રિકલ, ઇલેક્ટ્રિકલ"
वीज,વીજળી
"विद्युतीकरण, चार्जिंग","વીજળીકરણ, ચાર્જિંગ"
विद्युतीकृत,ઇલેક્ટ્રિફાઇડ
"चार्ज केलेला कण, चार्ज केलेला कण","ચાર્જ કણ, ચાર્જ કણ"
इलेक्ट्रोकॉस्टिक,ઇલેક્ટ્રોએકોસ્ટિક
इलेक्ट्रो-ध्वनीशास्त्र,ઇલેક્ટ્રો-એકોસ્ટિક્સ
इलेक्ट्रो-थर्मल,ઇલેક્ટ્રો-થર્મલ
इलेक्ट्रोकेमिकल,ઇલેક્ટ્રોકેમિકલ
समतुल्य,સમકક્ષ
इलेक्ट्रोड,ઇલેક્ટ્રોડ
इलेक्ट्रोडायनामिक्स,ઇલેક્ટ્રોડાયનેમિક્સ
इलेक्ट्रोडायनामिक प्रभाव,ઇલેક્ટ્રોડાયનેમિક અસર
गॅल्व्हनिक अलगाव,ગેલ્વેનિક અલગતા
इलेक्ट्रोलाइट,ઇલેક્ટ્રોલાઇટ
इलेक्ट्रोलाइटिक,ઇલેક્ટ્રોલિટીક
"इलेक्ट्रोफोरेसीस, इलेक्ट्रोफोरेसीस","ઇલેક્ટ્રોફોરેસિસ, ઇલેક્ટ્રોફોરેસિસ"
इलेक्ट्रोमॅग्नेट,ઇલેક્ટ્રોમેગ્નેટ
इलेक्ट्रोमॅग्नेटिक फील्ड,ઇલેક્ટ્રોમેગ્નેટિક ક્ષેત્ર
विद्युत चुंबकत्व,ઇલેક્ટ્રોમેગ્નેટિઝમ
विद्युत चुंबकत्व,ઇલેક્ટ્રોમેગ્નેટિઝમ
"इलेक्ट्रोमीटर नोजल, इलेक्ट्रोमीटर वाल्व","ઇલેક્ટ્રોમીટર નોઝલ, ઇલેક્ટ્રોમીટર વાલ્વ"
विद्युतचुंबकिय बल,ઇલેક્ટ્રોમોટિવ બળ
इलेक्ट्रॉन,ઇલેક્ટ્રોન
कर्ज-वीज,લોન વીજળી
इलेक्ट्रॉनिक,ઇલેક્ટ્રોનિક
