Malayalam,Odiya
ഈവ്,ଇଭ୍
ഈവ്സ് ഗട്ടർ,ଗୁପ୍ତାଙ୍ଗ
സാമ്പത്തിക സാധ്യത,ଆର୍ଥିକ ସମ୍ଭାବ୍ୟତା |
എക്ടോഡൈനാമോർഫിക് മണ്ണ്,ଏକ୍ଟୋଡାଇନାମୋରଫିକ୍ ମାଟି |
എഡ്ഡി,ଏଡି
ഫലപ്രദമായ വലിപ്പം,ପ୍ରଭାବଶାଳୀ ଆକାର |
പുഷ്പം,ଇଫ୍ଲୋରସେନ୍ସ |
മലിനജലം,ପ୍ରଭାବଶାଳୀ |
ഉയരത്തിലുമുള്ള,ଉଚ୍ଚତା
എലുവിയേഷൻ,ବହିଷ୍କାର
എലൂവിയം,ଇଲୁଭିୟମ୍ |
എൻഡോഡൈനാമോർഫിക് മണ്ണ്,ଏଣ୍ଡୋଡାଇନାମୋରଫିକ୍ ମାଟି |
എഞ്ചിനീയറിംഗ് സാധ്യത,ଇଞ୍ଜିନିୟରିଂ ସମ୍ଭାବ୍ୟତା |
ഇംഗ്ലീഷ് ബോണ്ട്,ଇଂରାଜୀ ବନ୍ଧନ |
ഇംഗ്ലീഷ് ഗാർഡൻ വാൾ ബോണ്ട്,ଇଂରାଜୀ ବଗିଚା କାନ୍ଥ ବନ୍ଧ |
"EPM (ഒരു ദശലക്ഷത്തിന് തുല്യം),&quot;","ଇପିଏମ୍ (ପ୍ରତି ମିଲିୟନ୍ ସହିତ ସମାନ), &quot;"
തുല്യ ഭാരം,ସମାନ ଓଜନ
ഉദാ,Erg
കൈമാറ്റം ചെയ്യാവുന്നത്,ଅଦଳବଦଳଯୋଗ୍ୟ |
കൈമാറ്റം ചെയ്യാവുന്ന അസിഡിറ്റി,ଅଦଳବଦଳ ଅମ୍ଳତା |
കൈമാറ്റം ചെയ്യാവുന്ന സോഡിയം ശതമാനം (ESP),ଅଦଳବଦଳ ସୋଡିୟମ୍ ପ୍ରତିଶତ (ESP)
ഇ.എസ്.പി.,E. S P.
അസിഡിറ്റി കൈമാറ്റം ചെയ്യുക,ଅମ୍ଳତା ବିନିମୟ କରନ୍ତୁ |
എക്സ്ചേഞ്ച് കോംപ്ലക്സ്,ଏକ୍ସଚେଞ୍ଜ୍ କମ୍ପ୍ଲେକ୍ସ |
എക്സോസ്റ്റ്,ନିଷ୍କାସନ
തുറന്ന ഫിനിഷ്,ପ୍ରକାଶିତ ସମାପ୍ତ
കണ്ണ്,ଆଖି
കണ് പുരികം,ଆଖି ବ୍ରୋ
അഭിമുഖീകരിക്കുന്നു,ସାମ୍ନା କରିବା |
ഫേസിംഗ് ബോണ്ട്,ବନ୍ଧନର ସମ୍ମୁଖୀନ |
സുരക്ഷാ ഘടകം,ନିରାପତ୍ତା କାରକ
വീഴ്ച,ପତନ
ഫേഷ്യ,ଫେସିଆ |
ഫേഷ്യൽ ബോർഡ്,ଫେସିଆ ବୋର୍ଡ |
തെറ്റ്,ତ୍ରୁଟି
വയലിലെ ഈർപ്പം,କ୍ଷେତ୍ର ଆର୍ଦ୍ରତା |
അന്തിമ ഈർപ്പം തുല്യമാണ്,ଅନ୍ତିମ ଆର୍ଦ୍ରତା ସମାନ |
ഫില്ലറ്റ് (മോർട്ടാർ),ଫିଲେଟ୍ (ମୋର୍ଟାର)
ഫൈനൽ,ଅନ୍ତିମ
അന്തിമ അളവ്,ଅନ୍ତିମ ମାପ |
അന്തിമ പേയ്മെന്റ്q,ଅନ୍ତିମ ଦେୟ
ഫൈനൽ പ്രീ-സ്ട്രെസ്,ଅନ୍ତିମ ପୂର୍ବ ଚାପ |
അവസാന പിരിമുറുക്കം,ଅନ୍ତିମ ଟେନସନ |
സാമ്പത്തിക സാധ്യത,ଆର୍ଥିକ ସମ୍ଭାବନା |
ഫൈൻ അഗ്രഗേറ്റ്,ଭଲ ଏଗ୍ରିଗେଟ୍ |
പിളർന്ന പാറ,ଖଣ୍ଡ ଖଣ୍ଡ |
പതാക കല്ല്,ପତାକା ପଥର |
ഫ്ലെമിഷ് ബോണ്ട്,ଫ୍ଲେମିସ୍ ବନ୍ଧନ |
മിന്നുന്നു,ଫ୍ଲାସ୍
മിന്നുന്ന പ്രവാഹം,ଚମତ୍କାର ଷ୍ଟ୍ରିମ୍ |
പരന്ന മേൽക്കൂര,ଫ୍ଲାଟ ଛାତ |
ഫ്ലെഷെ,ଫ୍ଲେଚେ
ഫ്ലെമിഷ് ഗാർഡൻ വാൾ ബോണ്ട്,ଫ୍ଲେମିସ୍ ବଗିଚା କାନ୍ଥ ବନ୍ଧ |
ഫ്ലിന്റ്,ଫ୍ଲିଣ୍ଟ |
ഫ്ലിന്റ് മതിൽ,ଫ୍ଲିଣ୍ଟ କାନ୍ଥ |
ഫ്ലോട്ടിംഗ് ഫ്ലോർ,ଭାସମାନ ଚଟାଣ |
ഫ്ലോക്കുലേഷൻ,ଫ୍ଲୋକ୍ୟୁଲେସନ୍ |
ഫ്ലോക്കുലേഷൻ പരിധി,ଫ୍ଲୋକ୍ୟୁଲେସନ୍ ସୀମା |
ഫ്ലോക്കുലേഷൻ അനുപാതം,ଫ୍ଲୋକ୍ୟୁଲେସନ୍ ଅନୁପାତ |
ഫ്ലോക്കുളുകൾ,ଫ୍ଲୋକ୍ୟୁଲ୍ସ |
തറ,ଚଟାଣ
ഫ്ലോർ സീൽ,ଚଟାଣ ସିଲ୍ |
ഒഴുക്ക്,ପ୍ରବାହ
ഏറ്റക്കുറച്ചിലുകൾ,ଅସ୍ଥିରତା |
കാൽനടയായി,ଫୁଟିଂ
ഫൗണ്ടേഷൻ,ଫାଉଣ୍ଡେସନ୍
ഫ്രീ ഫാൾ ബാരോ ടോപ്പിംഗ് മിക്സർ,ମାଗଣା ପତନ ବାରୋ ଟପିଙ୍ଗ୍ ମିକ୍ସର୍ |
ഫ്രീ ഫാൾ മിക്സർ (ഡ്രം തരം),ମାଗଣା ପତନ ମିକ୍ସର୍ (ଡ୍ରମ୍ ପ୍ରକାର)
സ്വതന്ത്ര കല്ല്,ମାଗଣା ପଥର |
ഫ്രെഷെറ്റ്,ଫ୍ରେଶେଟ୍ |
ഘർഷണ കൂമ്പാരം,ଘର୍ଷଣ ଗଦା |
തവള,ବେଙ୍ଗ
ഗേബിൾ,ଗେବୁଲ୍ |
ഗബ്ലെറ്റ്,ଗାବଲେଟ୍ |
ഗാംബ്രൽ മേൽക്കൂര,ଗାମ୍ବ୍ରେଲ୍ ଛାତ |
ഗേജ്,ଗେଜ୍
അളക്കൽ വിഭാഗം,ଗଗିଂ ବିଭାଗ |
ഗേജിംഗ് സ്റ്റേഷൻ,ଗଗିଂ ଷ୍ଟେସନ୍ |
പൊതുവായ ലൊക്കേഷൻ പ്ലാൻ,ସାଧାରଣ ଅବସ୍ଥାନ ଯୋଜନା |
പൊതു വെന്റിലേഷൻ,ସାଧାରଣ ଭେଣ୍ଟିଲେସନ୍ |
ജി ചക്രവാളം അല്ലെങ്കിൽ ഗ്ലേ ചക്രവാളം,ଜି ରାଶି କିମ୍ବା ଗଲି ରାଶି |
വരെ ഗ്ലേഷ്യൽ,ଗ୍ଲାସିଆଲ୍ ପର୍ଯ୍ୟନ୍ତ
ഗ്നീസ്,ଗ୍ନିସ୍ |
ഗുഡ്സ് യാർഡ്,ଦ୍ରବ୍ୟ ପ୍ରାଙ୍ଗଣ
ഗ്രേഡിയന്റ് പ്രതിരോധം,ଗ୍ରେଡିଏଣ୍ଟ୍ ପ୍ରତିରୋଧ |
ഗ്രാനൈറ്റ്,ଗ୍ରାନାଇଟ୍ |
ഗ്രാനുലാർ ഘടന,ଗ୍ରାନୁଲାର୍ ଗଠନ |
ഗ്രാനുലേഷൻ,ଗ୍ରାନୁଲେସନ୍ |
ഗ്രാനുൾ,ଗ୍ରାନୁଲ୍ |
ഗുരുത്വാകർഷണ ജല രഹിത ജലം,ମାଧ୍ୟାକର୍ଷଣ ଜଳ ମୁକ୍ତ ଜଳ |
ഗുരുത്വാകർഷണ മുറ്റം,ମାଧ୍ୟାକର୍ଷଣ ପ୍ରାଙ୍ଗଣ |
വലിയ മണ്ണ് ഗ്രൂപ്പ്,ମହାନ ମାଟି ଗୋଷ୍ଠୀ |
ഗ്രില്ലേജ് അടിസ്ഥാനം,ଗ୍ରିଲେଜ୍ ଫାଉଣ୍ଡେସନ୍ |
ഗ്രൗണ്ട് ഹാൻഡ് മോൾഡിംഗ്,ଗ୍ରାଉଣ୍ଡ ହ୍ୟାଣ୍ଡ ମୋଲିଡିଂ |
ഗ്രൂപ്പുചെയ്ത ഡോക്ക്,ଗ୍ରୁପ୍ ଡକ୍ |
ഗ്രൂപ്പ് ഭവനം,ଗୋଷ୍ଠୀ ଗୃହ
അതിഥി മുറി,ଅତିଥି ଗୃହ
ഗട്ടർ,ଗୁଟର୍ |
ഗട്ടർ വഹിക്കുന്നയാൾ,ଗୁଟର ଧାରକ |
ഗട്ടർ പരിശോധന,ଗୁଟର ଯାଞ୍ଚ |
ചുറ്റിക ഡ്രസ്സിംഗ്,ହାମର ଡ୍ରେସିଂ |
തുറമുഖം,ହାରବର୍
അഭയകേന്ദ്രം,ଆଶ୍ରୟସ୍ଥଳ
ഹാർഡ് പാൻ,ହାର୍ଡ ପ୍ୟାନ |
തലക്കെട്ട്,ହେଡର୍
തലക്കെട്ട് ബോണ്ട്,ହେଡର୍ ବଣ୍ଡ୍ |
ഹെഡ്ഡർ കോഴ്സ്,ହେଡର୍ ପାଠ୍ୟକ୍ରମ
ഹെഡ് ഗേറ്റ് ഘടന,ହେଡ୍ ଗେଟ୍ ଗଠନ |
കനാലിന്റെ തലവൻ,କେନାଲର ମୁଖ୍ୟ |
ഹെഡ് റെഗുലേറ്റർ,ମୁଖ୍ୟ ନିୟନ୍ତ୍ରକ |
മത്തി അസ്ഥിബന്ധം,ହେରିଙ୍ଗ ହାଡ ବନ୍ଧନ |
ഹൃദയം,ହୃଦୟ
നനവിന്റെ ചൂട്,ଓଦା ଗରମ |
ഉയർന്ന അലുമിന സിമന്റ്,ଉଚ୍ଚ ଆଲୁମିନା ସିମେଣ୍ଟ |
ഹിപ്,ହିପ୍
ഹിപ് ക്യാപ്പിംഗ്,ହିପ୍ କ୍ୟାପିଙ୍ଗ୍ |
ഇടുങ്ങിയ അറ്റം,ହିପ୍ ଶେଷ
ഹുഡ്,ହୁଡ୍ |
ഹുഡ് മോൾഡിംഗ്,ହୁଡ୍ ମୋଲିଡିଂ |
ഹുക്കിന്റെ നിയമം,ହୁକର ନିୟମ |
വളയം ഇരുമ്പ്,ଲୁହା ହୁପ୍ |
ചക്രവാളം,ରାଶି
ഹ്യുമിഡിഫിക്കേഷൻ,ଆର୍ଦ୍ରତା
"ഈർപ്പം, കേവല","ଆର୍ଦ୍ରତା, ସଂପୂର୍ଣ୍ଣ |"
"ഈർപ്പം, ആപേക്ഷികം","ଆର୍ଦ୍ରତା, ଆପେକ୍ଷିକ |"
ഹമ്പ് യാർഡ്,ହମ୍ପ୍ ୟାର୍ଡ |
ഹൈഡ്രോളിക് മർദ്ദം,ହାଇଡ୍ରୋଲିକ୍ ଚାପ |
ജലാംശം,ହାଇଡ୍ରେସନ୍ |
ജലവിശ്ലേഷണം,ହାଇଡ୍ରୋଲାଇସିସ୍ |
ഹൈഡ്രോലൈറ്റിക് അസിഡിറ്റി,ହାଇଡ୍ରୋଲାଇଟିକ୍ ଅମ୍ଳତା |
ഹൈഡ്രോമോർഫിക് മണ്ണ്,ହାଇଡ୍ରୋମୋର୍ଫିକ୍ ମାଟି |
ഹൈഡ്രോഫിലിക് കൊളോയിഡ്,ହାଇଡ୍ରୋଫିଲିକ୍ କୋଲଏଡ୍ |
ഹൈഡ്രോഫോബിക് കൊളോയിഡ്,ହାଇଡ୍ରୋଫୋବିକ୍ କୋଲଏଡ୍ |
ഹൈഡ്രോസ്റ്റാറ്റിക് മർദ്ദം അനുപാതം,ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ଚାପ ଅନୁପାତ |
ഹൈഗ്രോസ്കാപ്റ്റിക് ഗുണകം,ହାଇଗ୍ରୋସ୍କାପ୍ଟିକ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
ഹൈഗ്രോസ്കോപ്പിക് ഈർപ്പം,ହାଇଗ୍ରୋସ୍କୋପିକ୍ ଆର୍ଦ୍ରତା |
ഹൈഡ്രോസ്കോപ്പിസിറ്റി,ହାଇଡ୍ରୋସ୍କୋପିକ୍ଟି |
ഹൈഗ്രോസ്കോപ്പിക് ഈർപ്പം,ହାଇଗ୍ରୋସ୍କୋପିକ୍ ଆର୍ଦ୍ରତା |
ഹൈപ്പർബാറിക് ചേംബർ,ହାଇପରବାରିକ୍ ଚାମ୍ବର |
ഹൈപ്പർസ്റ്റാറ്റിക് ഫ്രെയിം,ହାଇପରଷ୍ଟାଟିକ୍ ଫ୍ରେମ୍ |
ഹൈപ്സോമീറ്റർ,ହାଇପୋସୋମିଟର |
പ്രകാശം,ଆଲୋକ
ഇംബിബേഷൻ ഈർപ്പം,ଇମ୍ବିବେସନ୍ ଆର୍ଦ୍ରତା |
പാകമാകാത്ത മണ്ണ്,ଅପରିପକ୍ୱ ମାଟି |
പിടിച്ചെടുത്ത ഡോക്ക്,ପ୍ରଭାବିତ ଡକ୍ |
ഭൂമിയുടെ വരുമാനം വർദ്ധിപ്പിക്കുക,ଜମି ରାଜସ୍ୱ ବୃଦ୍ଧି
സ്വതന്ത്ര സ്കാർഫോൾഡ്,ସ୍ Independ ାଧୀନ ସ୍କାଫୋଲ୍ଡ |
ഇൻഡുറേറ്റഡ്,ପ୍ରେରିତ |
പ്രാരംഭ പ്രിസ്ട്രെസ്,ପ୍ରାରମ୍ଭିକ ସମ୍ମାନ
പ്രാരംഭ ടെൻഷൻ,ପ୍ରାରମ୍ଭିକ ଟେନସନ |
ഉൾനാടൻ ജലപാത തുറമുഖം,ଆଭ୍ୟନ୍ତରୀଣ ଜଳପଥ ବନ୍ଦର |
ഇൻസുലേറ്റിംഗ് ബോർഡ്,ଇନସୁଲେଟିଂ ବୋର୍ଡ |
ഇന്റർമീഡിയറ്റ് പോർട്ട്,ମଧ୍ୟବର୍ତ୍ତୀ ବନ୍ଦର |
ആന്തരിക ഘർഷണം,ଆଭ୍ୟନ୍ତରୀଣ ଘର୍ଷଣ |
ഇൻട്രാസോണൽ മണ്ണ്,ଇଣ୍ଟ୍ରାଜୋନାଲ ମାଟି |
അയോൺ,ଆଇନ୍
അയോൺ എക്സ്ചേഞ്ച്,ଆଇନ୍ ବିନିମୟ |
ഇരുമ്പ് പാൻ,ଲୁହା ପ୍ୟାନ |
ജലസേചന ഭൂമി,ଜଳସେଚିତ ଜମି |
ജലസേചനം,ଜଳସେଚନ
ജലസേചന സെസ്,ଜଳସେଚନ ବନ୍ଦ
ജാംബ്,ଜାମ୍
ജോഗിൾ,ଜୋଗଲ୍ |
ജോഗിൾ പിൻ,ଜୋଗଲ୍ ପିନ୍ |
ജൂൾ,ଜୁଲେ |
ജമ്പർ,ଜମ୍ପର୍ |
കിലോഗ്രാം,କିଲୋଗ୍ରାମ |
കിലോഗ്രാം ശക്തി,କିଲୋଗ୍ରାମ ଫୋର୍ସ |
കിലോഗ്രാം ഫോഴ്സ് മീറ്റർ,କିଲୋଗ୍ରାମ ଫୋର୍ସ ମିଟର |
കിലോവാട്ട് മണിക്കൂർ,କିଲୋୱାଟ ଘଣ୍ଟା |
രാജാവ് അടച്ചുപൂട്ടൽ,ରାଜା ବନ୍ଦ
അടുക്കള,ରୋଷେଇ ଘର |
ലേസ്ഡ് കോളം,ସ୍ତମ୍ଭ
ലാഗിംഗ്,ଲଗିଂ
ലാമെല്ല റൂട്ട്,ଲାମେଲା ମୂଳ |
ലാമിനാർ ഒഴുക്ക്,ଲାମିନାର୍ ପ୍ରବାହ |
വിളക്ക് ദ്വാരം,ଦୀପ ଗର୍ତ୍ତ |
ഭൂമി ശേഖരിക്കൽ,ଜମି ଅଧିଗ୍ରହଣ
ലാൻഡ് സ്ലൈഡിംഗ്,ଭୂମି ସ୍ଲାଇଡିଂ |
ലാറ്ററൈറ്റ്,ଲାଟେରାଇଟ୍ |
ലാറ്ററൈറ്റ് മണ്ണ്,ଲାଟେରାଇଟ୍ ମାଟି |
വലിയ സംഖ്യകളുടെ നിയമം,ବହୁ ସଂଖ୍ୟକ ନିୟମ |
ലേഔട്ട് പ്ലാൻ,ଲେଆଉଟ୍ ଯୋଜନା |
ലെഡ്ജർ,ଲେଜର
നാരങ്ങ പാൻ,ଚୂନ ପ୍ୟାନ |
ലിന്റൽ,ଲିନଟେଲ୍ |
ദ്രാവക പരിധി,ତରଳ ସୀମା |
ലൈവ് ലോഡ്,ଲାଇଭ୍ ଲୋଡ୍ |
പശിമരാശി,ଲୋମ୍ |
പ്രാദേശിക എക്‌സ്‌ഹോസ്റ്റ് വെന്റിലേഷൻ,ସ୍ଥାନୀୟ ନିଷ୍କାସନ ଭେଣ୍ଟିଲେସନ୍ |
ലോക്കോ യാർഡ്,ଲୋକୋ ଅଗଣା |
ലോസ്,ଲୋସ୍ |
കുറഞ്ഞ പ്ലാസ്റ്റിക് പരിധി,ନିମ୍ନ ପ୍ଲାଷ୍ଟିକ୍ ସୀମା |
കുറഞ്ഞ ചൂട് സിമന്റ്,କମ୍ ଉତ୍ତାପ ସିମେଣ୍ଟ |
മെഷീൻ മോൾഡിംഗ്,ମେସିନ୍ ମୋଲିଡିଂ |
മാക്രോസ്ട്രക്ചർ,ମାକ୍ରୋଷ୍ଟ୍ରକଚର |
പ്രധാന ഹെഡ് റെഗുലേറ്റർ,ମୁଖ୍ୟ ମୁଖ୍ୟ ନିୟନ୍ତ୍ରକ |
പ്രധാന തുറമുഖം,ମୁଖ୍ୟ ବନ୍ଦର
മേക്കപ്പ് എയർ,ମେକ୍ଅପ୍ ବାୟୁ |
മാൻസാർഡ്,ମାନସାର୍ଡ |
മാർഷലിംഗ് യാർഡ്,ମାର୍ଶାଘାଇ ଅଗଣା |
കൊത്തുപണി,ମାନସ
പക്വത താപനില,ପରିପକ୍ୱ ତାପମାତ୍ରା |
മെസാനൈൻ തറ,ମେଜଜାନାଇନ୍ ଚଟାଣ |
മെക്കാനിക്കൽ വിശകലനം,ଯାନ୍ତ୍ରିକ ବିଶ୍ଳେଷଣ |
മെക്കാനിക്കൽ വെന്റിലേഷൻ,ଯାନ୍ତ୍ରିକ ଭେଣ୍ଟିଲେସନ୍ |
മെട്രിക് സിസ്റ്റം,ମେଟ୍ରିକ୍ ସିଷ୍ଟମ୍ |
മൈക്രോസ്ട്രക്ചർ,ମାଇକ୍ରୋସ୍ଟ୍ରଷ୍ଟ୍ରକଚର |
മില്ലി തുല്യം,ମିଲି ସମାନ |
ഒരു ലിറ്ററിന് തുല്യമായ മില്ലി,ଲିଟର ପିଛା ମିଲି ସମାନ |
ധാതു,ମିନେରାଲ୍ |
ധാതു മണ്ണ്,ଖଣିଜ ମାଟି |
ചെറിയ തുറമുഖം,ଛୋଟ ବନ୍ଦର
മിട്രഡ് ക്ലോഷർ,ମିତ୍ରେଡ୍ ବନ୍ଦ |
മൊബൈൽ മണ്ണ് കൊളോയിഡ്,ମୋବାଇଲ୍ ମାଟି କୋଲଏଡ୍ |
ഈർപ്പത്തിന്റെ ഉള്ളടക്കം,ଆର୍ଦ୍ରତା ବିଷୟବସ୍ତୁ |
ഈർപ്പം ഗ്രേഡിയന്റ്,ଆର୍ଦ୍ରତା ଗ୍ରେଡିଏଣ୍ଟ୍ |
മോണോലിത്ത്,ମୋନୋଲିଥ୍ |
മോണോറെയിൽ,ମୋନୋରାଇଲ୍ |
നാഷണൽ ഹാർബർ കൗൺസിൽ,ଜାତୀୟ ବନ୍ଦର ପରିଷଦ |
സ്വാഭാവിക കിടക്ക,ପ୍ରାକୃତିକ ଶଯ୍ୟା |
സ്വാഭാവിക ഫിനിഷ്,ପ୍ରାକୃତିକ ସମାପ୍ତି |
സ്വാഭാവിക തുറമുഖം,ପ୍ରାକୃତିକ ବନ୍ଦର
സ്വാഭാവിക വെന്റിലേഷൻ,ପ୍ରାକୃତିକ ଭେଣ୍ଟିଲେସନ୍ |
നാവിക തുറമുഖം,ନାଭାଲ୍ ବନ୍ଦର
ന്യൂട്ടൺ,ନ୍ୟୁଟନ୍ |
ഏകീകൃതമല്ലാത്ത ഒഴുക്ക്,ଅଣ ୟୁନିଫର୍ମ ପ୍ରବାହ |
ജലനിരക്ക് ഉൾക്കൊള്ളുന്നു,ଜଳ ହାର ଦଖଲ କରେ |
ഓയിൽ പെയിന്റ്,ତେଲ ରଙ୍ଗ |
എണ്ണ കിണർ സിമന്റ്,ତେଲ କୂଅ ସିମେଣ୍ଟ |
ചാനൽ ഫ്ലോ തുറക്കുക,ଖୋଲା ଚ୍ୟାନେଲ ପ୍ରବାହ |
ഒപ്റ്റിമൽ ഈർപ്പം,ସର୍ବୋଚ୍ଚ ଆର୍ଦ୍ରତା |
ജൈവ മണ്ണ്,ଜ Organ ବିକ ମାଟି |
ഓറിയന്റേഷൻ,ଓରିଏଣ୍ଟେସନ୍
ഓർത്തോഗണൽ,Orthogonal
ഒർട്ട്സ്റ്റീൻ,ଅର୍ଟଷ୍ଟାଇନ୍ |
ബാഹ്യ സിഗ്നൽ,ବାହ୍ୟ ସଙ୍କେତ
ഓക്സിഡേഷൻ,ଅକ୍ସିଡେସନ୍ |
കലവറ,ପାନ୍ଟ୍ରି |
പാരപെറ്റ്,ପାରାପେଟ୍ |
പാരപെറ്റ് മതിൽ,ପାରାପେଟ୍ କାନ୍ଥ |
പാരന്റ് മെറ്റീരിയൽ,ପିତାମାତା ସାମଗ୍ରୀ |
പെബിൾ കാസ്റ്റ് പ്ലാസ്റ്റർ,ପେବଲ୍ କାଷ୍ଟ ପ୍ଲାଷ୍ଟର |
പെഡൽഫർ,ପେଡାଲଫର୍ |
പെഡോക്കൽ,ପେଡୋକାଲ୍ |
പെഡോജെനിസിസ്,ପେଡୋଜେନେସିସ୍ |
പെഡോളജി,ପେଡୋଲୋଜି |
പെഡോസ്ഫിയർ,ପେଡୋସଫିସର୍ |
പെനെട്രോമീറ്റർ,ପେନେଟ୍ରୋମିଟର |
പെന്റ് മേൽക്കൂര,ପେଣ୍ଟ ଛାତ |
പെപ്റ്റിസിംഗ് ഏജന്റ്,ପେପ୍ଟାଇଜିଂ ଏଜେଣ୍ଟ |
വിശകലന കാലയളവ്,ବିଶ୍ଳେଷଣର ସମୟ |
പെർപെൻഡ്,Perpend
പെർസോർപ്ഷൻ,ପର୍ସପର୍ସନ୍ |
പിയർ,ପିଆର୍ |
പിലാസ്റ്റർ,ପାଇଲଷ୍ଟର |
പിച്ച്,ପିଚ୍
പിച്ചിട്ട മേൽക്കൂര,ଛାତ ଛାତ
പ്ലെയിൻ കോൺക്രീറ്റ്,ସାଧା କଂକ୍ରିଟ୍ |
തലം ആംഗിൾ,ବିମାନ କୋଣ
സമതല മുറ്റം,ସମତଳ ପ୍ରାଙ୍ଗଣ
പ്ലാൻസോൾ,ପ୍ଲାନସୋଲ୍ |
പ്ലാസ്റ്റിക് സ്ഥിരത,ପ୍ଲାଷ୍ଟିକ୍ ସ୍ଥିରତା |
പ്ലാസ്റ്റിറ്റി,ପ୍ଲାଷ୍ଟିକ୍ |
പ്ലാസ്റ്റിറ്റി സൂചിക,ପ୍ଲାଷ୍ଟିକ୍ ଇଣ୍ଡେକ୍ସ |
പ്ലാസ്റ്റിറ്റി പരിധി,ପ୍ଲାଷ୍ଟିକ୍ ସୀମା |
പ്ലാസ്റ്റിറ്റി ശ്രേണി,ପ୍ଲାଷ୍ଟିକ୍ ପରିସର |
പ്ലാറ്റി ഘടന,ପ୍ଲାଟି ଗଠନ |
സ്തംഭം,ପ୍ଲିଣ୍ଟ୍ |
ഉഴുതുമണ്ണ്,ହଳ ମାଟି
പ്ലം കല്ല്,ଘିଅ ପଥର |
പോഡ്സോൾ,ପୋଡଜୋଲ୍ |
ചൂണ്ടിക്കാണിക്കുന്നു,ସୂଚାଉଛି |
ബഹുഭുജ മതിൽ,ବହୁମୁଖୀ କାନ୍ଥ |
പോർ സ്പേസ്,ଖୋଲା ସ୍ଥାନ |
തുറമുഖം,ବନ୍ଦର
പോസിറ്റീവ് വെന്റിലേഷൻ,ସକରାତ୍ମକ ଭେଣ୍ଟିଲେସନ୍ |
പുൽമേടുള്ള മണ്ണ്,ପ୍ରିରି ମାଟି |
കൃത്യത,ସଠିକତା
പ്രാഥമിക കണിക,ପ୍ରାଥମିକ କଣିକା |
പ്രിസ്മാറ്റിക് ഘടന,ପ୍ରିଜାମେଟିକ୍ ଗଠନ |
ഉൽപ്പാദനപരമായ ജോലി,ଉତ୍ପାଦକ କାର୍ଯ୍ୟ |
പദ്ധതിയുടെ ന്യായീകരണം,ପ୍ରକଳ୍ପ ଯଥାର୍ଥତା |
സംരക്ഷണ പ്രവർത്തനം,ପ୍ରତିରକ୍ଷା କାର୍ଯ୍ୟ |
കപട-മൈസീലിയം,ସିଉଡୋ-ମାଇସେଲିୟମ୍ |
പുഡിൽ,ପୁଡଲ୍ |
പഗ്ഗിംഗ്,ପଗ୍ କରିବା |
പ്യൂമിസ്,ପୁମିସ୍ |
പഞ്ച്യോൺ,ପୁଞ୍ଚେନ୍ |
പാവ,ପପୁଟ୍
പുട്ട്ലോഗ്,ପୁଟଲଗ୍ |
പുട്ട്ലോഗ് സ്കാർഫോൾഡ്,ପୁଟ୍ଲଗ୍ ସ୍କାଫୋଲ୍ଡ |
അളവ് തൂക്ക നിരീക്ഷകൻ,ପରିମାଣ ସର୍ବେକ୍ଷଣକାରୀ |
ക്വാറി സ്രവം,କ୍ୱାରି ସପ୍ |
കടവ,କ୍ୱେ
രാജ്ഞി അടച്ചുപൂട്ടൽ,ରାଣୀ ବନ୍ଦ
ക്വോയിൻ,କୁଇନ୍ |
റാഫ്റ്റ് അടിത്തറ,ରାଫ୍ଟ ଫାଉଣ୍ଡେସନ୍ |
റാക്കർ,ରାକର୍ |
റാക്കിംഗ്,Raking
റാക്കിംഗ് ബോണ്ട്,ବନ୍ଧନ
റാക്കിംഗ് ഫ്ലാഷിംഗ്,ଫ୍ଲାସ୍ କରିବା
അതിവേഗം മാറിക്കൊണ്ടിരിക്കുന്ന ഒഴുക്ക്,ଶୀଘ୍ର ଭିନ୍ନ ଭିନ୍ନ ପ୍ରବାହ |
വീണ്ടെടുക്കാവുന്ന പേയ്മെന്റ്,ପୁନରୁଦ୍ଧାରଯୋଗ୍ୟ ଦେୟ |
ചുവന്ന ഭൂമി,ଲାଲ ପୃଥିବୀ |
ചുവന്ന പശിമരാശി,ଲାଲ୍ ଲୋମ୍ |
റെഗുലേറ്റർ,ନିୟାମକ
റെഗുർ അല്ലെങ്കിൽ കറുത്ത പരുത്തി മണ്ണ്,ରେଗୁର କିମ୍ବା କଳା ସୂତା ମାଟି |
തിരിച്ചടവ് കരാർ,ପରିଶୋଧ ଚୁକ୍ତି
ശേഷിക്കുന്ന ചുരുങ്ങൽ,ଅବଶିଷ୍ଟ ସଙ୍କୋଚନ |
ശേഷിക്കുന്ന മണ്ണ്,ଅବଶିଷ୍ଟ ମାଟି |
വെളിപ്പെടുത്തുക,ପ୍ରକାଶ କରନ୍ତୁ |
പിൻ വെളിപ്പെടുത്തുക,ପିନ୍ ପ୍ରକାଶ କରନ୍ତୁ |
സമനില വെളിപ്പെടുത്തുക,ଟାଇ ପ୍ରକାଶ କରନ୍ତୁ |
റിഡ്ജ്,ରିଜ୍
റിഡ്ജ് ക്യാപ്പിംഗ്,ରିଜ୍ କ୍ୟାପିଙ୍ଗ୍ |
നദി,ନଦୀ
