Gujarati,Marathi
ડિજિટાઇઝેશન,डिजिटायझेशन
ડિજિટાઇઝ કરો,डिजीटल करा
ડિજિટાઇઝર,डिजिटायझर
ડાયોડ,डायोड
પ્રત્યક્ષ,थेट
સીધું સરનામું,थेट पत्ता
સીધું રૂપાંતર,थेट रूपांतरण
સીધું જોડાણ,थेट जोडणी
ડાયરેક્ટ મેમરી એક્સેસ (DMA),डायरेक्ट मेमरी ऍक्सेस (DMA)
ડાયરેક્ટ મેમરી એક્સેસ (DMA),डायरेक्ट मेमरी ऍक्सेस (DMA)
સીધી પદ્ધતિ,थेट पद्धत
નિર્દેશ,निर्देश
ડિરેક્ટરી,निर्देशिका
ડિરેક્ટરી સર્વર,निर्देशिका सर्व्हर
ડિરેક્ટરી સેવા,निर्देशिका सेवा
નિષ્ક્રિય,अक्षम करा
નિષ્ક્રિય સંકેત,सिग्नल अक्षम करणे
ડિસ્કનેક્ટ,डिस्कनेक्ट करा
અલગ,स्वतंत्र
ડિસ્ક,डिस्क
ડિસ્ક સરનામું,डिस्क पत्ता
ડિસ્ક એરે,डिस्क अॅरे
ડિસ્ક ક્ષમતા,डिस्क क्षमता
ડિસ્ક ડ્રાઇવ,डिस्क ड्राइव्ह
ડિસ્ક ફાઇલ,डिस्क फाइल
ડિસ્ક મેમરી,डिस्क मेमरी
ડિસ્ક ઓપરેટિંગ સિસ્ટમ (DOS),डिस्क ऑपरेटिंग सिस्टम (DOS)
ડિસ્ક પેક,डिस्क पॅक
ડિસ્ક સર્વર,डिस्क सर्व्हर
ડિસ્ક સંગ્રહ,डिस्क स्टोरेज
ડિસ્કેટ,डिस्केट
ડિસ્પ્લે ફાઇલ,फाइल प्रदर्शित करा
પ્રદર્શિત છબી,प्रतिमा प्रदर्शित करा
નિકાલ,विल्हेवाट
અંતર,अंतर
અંતર કાર્ય,अंतर कार्य
વિકૃતિ,विकृती
વિતરિત,वितरित केले
વિતરિત ડેટા,वितरित डेटा
વિતરિત સર્વર,वितरित सर्व्हर
વિતરણ સિસ્ટમ,वितरित प्रणाली
વિતરણકારી,वितरणात्मक
દસ્તાવેજ,दस्तऐवज
દસ્તાવેજ પુનઃપ્રાપ્ત,दस्तऐवज पुनर्प्राप्त
દસ્તાવેજ વિન્ડો,दस्तऐवज विंडो
દસ્તાવેજીકરણ,दस्तऐवजीकरण
ડોમેન,डोमेन
ડોમેન નામ,डोमेनचे नाव
ડોટ મેટ્રિક્સ પ્રિન્ટર,डॉट मॅट्रिक्स प्रिंटर
નીચે,खाली
ડાઉન લિંક,डाउन लिंक
ડાઉન લોડિંગ,डाउन लोडिंग
ડાઉન સમય,खाली वेळ
ખેંચીને,ड्रॅग करणे
DRAM (ડાયનેમિક રેમ),DRAM (डायनॅमिक रॅम)
ડ્રિફ્ટ,वाहून जाणे
ડ્રાઈવર,चालक
ડ્રોપ,थेंब
ડ્રોપ ડાઉન સૂચિ બોક્સ,ड्रॉप डाउन सूची बॉक्स
ડ્રમ ડ્રાઇવ,ड्रम ड्राइव्ह
ડ્રમ પ્રિન્ટર,ड्रम प्रिंटर
ડ્રમ યુનિટ,ड्रम युनिट
દ્વિ,दुहेरी
બેવડી ઘનતા,दुहेरी घनता
બનાવટી સરનામું,डमी पत्ता
ડમ્પ,डंप
ડુપ્લેક્સ સર્કિટ,डुप्लेक्स सर्किट
દ્વિગુણિત,डुप्लेक्सिंग
ડુપ્લિકેટ,नक्कल
ડીવીડી આર/ડબલ્યુ,DVD R/W
ડીવીડી રોમ,डीव्हीडी रॉम
ગતિશીલ સૂચના,डायनॅमिक सूचना
ગતિશીલ મેમરી,डायनॅमिक मेमरी
ગતિશીલતા,गतिशीलता
EBCDIC,EBCDIC
ઈ-વ્યવસાય,ई-व्यवसाय
પડઘો,प्रतिध्वनी
ઈ-કોમર્સ,ई-कॉमर्स
ફેરફાર કરો,सुधारणे
સંપાદક,संपादक
શૈક્ષણિક ટેકનોલોજી,शैक्षणिक तंत्रज्ञान
EEP રોમ,ईईपी रोम
અસરકારક સરનામું (ફ્લોટિંગ સરનામું),प्रभावी पत्ता (फ्लोटिंग पत्ता)
અસરકારક ઓપરેન્ડ સરનામું,प्रभावी ऑपरेंड पत्ता
અસરકારક પ્રક્રિયા,प्रभावी प्रक्रिया
અસરકારક UID (વપરાશકર્તા ઓળખ),प्रभावी UID (वापरकर्ता ओळख)
અસરકારક ટ્રાન્સમિશન ઓપરેન્ડ,प्रभावी ट्रान्समिशन ऑपरेंड
આઠ-બીટ બાઈટ,आठ-बिट बाइट
ઈ-લર્નિંગ,ई-लर्निंग
ચૂંટણી-અલગર્થમ,निवडणूक-अल्गिर्म
ઇલેક્ટ્રિક મેઇલિંગ (ઇ-મેલ),इलेक्ट्रिक मेलिंग (ई-मेल)
ઇલેક્ટ્રિક પ્રિન્ટર,इलेक्ट्रिक प्रिंटर
ઇલેક્ટ્રિકલ એકાઉન્ટિંગ મશીન,इलेक्ट्रिकल अकाउंटिंग मशीन
ઇલેક્ટ્રોનિક,इलेक्ट्रॉनिक
ઇલેક્ટ્રોનિક ક્લિયરન્સ સિસ્ટમ (ECS),इलेक्ट्रॉनिक क्लिअरन्स सिस्टम (ECS)
ઇલેક્ટ્રોનિક ડેટા ઇન્ટરચેન્જ (EDI),इलेक्ट्रॉनिक डेटा इंटरचेंज (EDI)
ઇલેક્ટ્રોનિક ડેટા પ્રોસેસિંગ,इलेक्ट्रॉनिक डेटा प्रोसेसिंग
ઇલેક્ટ્રોનિક ફાઇલિંગ,इलेक्ट्रॉनिक फाइलिंग
ઇલેક્ટ્રોનિક ફંડ ટ્રાન્સફર સિસ્ટમ (EFTS),इलेक्ट्रॉनिक निधी हस्तांतरण प्रणाली (EFTS)
ઇલેક્ટ્રોનિક જર્નલ્સ,इलेक्ट्रॉनिक जर्नल्स
ઇલેક્ટ્રોનિક પ્રકાશન,इलेक्ट्रॉनिक प्रकाशन
ઇલેક્ટ્રોનિક સ્વીચ,इलेक्ट्रॉनिक स्विच
તત્વ,घटक
ઈ-મેલ,ई-मेल
ઈ - મેઈલ સરનામું,ई-मेल पत्ता
એમ્બેડેડ સિસ્ટમ,एम्बेडेड प्रणाली
એમ્બેડિંગ,एम्बेडिंग
એમિટર કપલ લોજિક (ECL),एमिटर कपल लॉजिक (ECL)
ખાલી સ્ટેક,रिक्त स्टॅक
ખાલી શબ્દમાળા,रिक्त स्ट्रिंग
અનુકરણ,अनुकरण
એન્કેપ્સ્યુલેશન,encapsulation
સંકેતલિપી,कूटलेखन
એન્કોડ,एन्कोड
એન્કોડર,एन्कोडर
એન્ક્રિપ્ટેડ ડેટા,एन्क्रिप्ट केलेला डेटा
એન્ક્રિપ્ટીંગ ફાઇલ સિસ્ટમ,एन्क्रिप्टिंग फाइल सिस्टम
એન્ક્રિપ્શન,एनक्रिप्शन
બ્લોકનો અંત,ब्लॉकचा शेवट
ફાઇલનો અંત (EOF),फाइलचा शेवट (EOF)
અંતિમ વપરાશકર્તા,अंतिम वापरकर्ता
દાખલ કરો,प्रविष्ट करा
એન્ટર-કી,एंटर-की
એન્ટરપ્રાઇઝ સર્વર,एंटरप्राइझ सर्व्हर
એન્ટરપ્રાઇઝ સિસ્ટમ,एंटरप्राइझ प्रणाली
એન્ટિટી,अस्तित्व
અસ્તિત્વ-સંબંધ,अस्तित्व-संबंध
પ્રવેશ સમય,प्रवेश वेळ
પ્રવેશ ચલ,एंट्री व्हेरिएबल
ગણી શકાય તેવું,असंख्य
પર્યાવરણ,वातावरण
યુગ,युग
EPROM,EPROM
એપ્સીલોન બંધ,एप्सिलॉन बंद करणे
બરાબરી,तुल्यकारक
સાધનસામગ્રી,उपकरणे
સમાનતા વર્ગ,समतुल्य वर्ग
સમાનતા સંબંધ,समतुल्य संबंध
ભુસવું,पुसून टाका
કોડ સુધારવામાં ભૂલ,कोड दुरुस्त करताना त्रुटी
ભૂલ સુધારણા,त्रुटी सुधारणे
ભૂલ શોધ,त्रुटी शोधणे
ભૂલ હેન્ડલિંગ,त्रुटी हाताळणी
ક્ષતી સંદેશ,त्रुटी संदेश
ભૂલ દર,त्रुटी दर
ભૂલ પુનઃપ્રાપ્તિ,त्रुटी पुनर्प्राप्ती
ભૂલ નિયમિત,त्रुटी नित्यक्रम
એસ્કેપ પાત્ર,सुटलेले पात्र
ઈથરનેટ,इथरनेट
ઘટના,कार्यक्रम
ઘટના સાંકળ,कार्यक्रम साखळी
ઘટના નિયંત્રણ,घटना नियंत्रण
ઇવેન્ટ કાઉન્ટર,कार्यक्रम काउंटर
અપવાદ હેન્ડલિંગ,अपवाद हाताळणी
વિનિમયક્ષમ ડિસ્ક સંગ્રહ,एक्सचेंज करण्यायोग्य डिस्क स्टोरेज
બાકાત,बहिष्कार
વિશિષ્ટ અથવા (XOR),अनन्य किंवा (XOR)
એક્ઝિક્યુટેબલ પ્રોગ્રામ,एक्झिक्युटेबल प्रोग्राम
એક્ઝિક્યુટિવ નિવેદન,कार्यकारी विधान
સંપૂર્ણ શોધ,संपूर्ण शोध
અસ્તિત્વમાં છે,अस्तित्वात आहे
બહાર નીકળો,बाहेर पडा
નિષ્ણાત સિસ્ટમ,तज्ञ प्रणाली
અભિવ્યક્તિ,अभिव्यक्ती
વિસ્તૃત ગ્રાફિક એરે (XGA),विस्तारित ग्राफिक अॅरे (XGA)
વિસ્તૃત ઉદ્યોગ ધોરણ (EIS),विस्तारित उद्योग मानक (EIS)
વિસ્તૃત મશીન,विस्तारित मशीन
વિસ્તૃત મેમરી,विस्तारित मेमरी
વિસ્તૃત ચોકસાઇ,विस्तारित अचूकता
વિસ્તૃત વર્ગીકરણ,विस्तारित वर्गीकरण
બાહ્ય કૉલ,बाह्य कॉल
બાહ્ય ભૂલ,बाह्य त्रुटी
બાહ્ય કાર્ય,बाह्य कार्य
બાહ્ય વિક્ષેપ,बाह्य व्यत्यय
બાહ્ય મેમરી,बाह्य मेमरी
બાહ્ય મેમરી,बाह्य मेमरी
બાહ્ય મોડેમ,बाह्य मोडेम
બાહ્ય સંદર્ભ,बाह्य संदर्भ
બાહ્ય શોધ,बाह्य शोध
બાહ્ય સંગ્રહ ઉપકરણ,बाह्य स्टोरेज डिव्हाइस
નિષ્કર્ષણ,काढणे
એક્સ્ટ્રાપોલેશન,एक्सट्रापोलेशन
ફેસ કેરેક્ટર પ્રિન્ટર,चेहरा-वर्ण प्रिंटर
નિષ્ફળ-સલામત કામગીરી,अयशस्वी-सुरक्षित ऑपरेशन
નિષ્ફળતા દર,अपयशाचा दर
નિષ્ફળતા પુનઃપ્રાપ્તિ,अपयश पुनर्प्राप्ती
ખોટો કોડ,खोटा कोड
ખોટી ભૂલ,खोटी चूक
ફેન-ઇન,फॅन-इन
ફેન-આઉટ,बाहेर
ફેસિમિલ I/O ઉપકરણ,फॅसिमाईल I/O डिव्हाइस
ફાસ્ટ ફોરિયર ટ્રાન્સફોર્મ (FFT),फास्ट फोरियर ट्रान्सफॉर्म (FFT)
જીવલેણ ભૂલ,गंभीर त्रुटी
ખામી શોધ,दोष शोधणे
ખામી નિદાન,दोष निदान
સહનશીલતા દોષ,चुकीची सहनशीलता
ફેક્સ,फॅक्स
ફેક્સ સંદેશ,फॅक्स संदेश
FDC,FDC
લક્ષણ શોધ,वैशिष्ट्य शोध
ફીડ ચક્ર,फीड सायकल
પ્રતિસાદ,अभिप्राय
ફીડર,फीडर
મેળવો,आणणे
ફિબોનાકી શોધ,फिबोनाची शोध
ફિબોનાકી ક્રમ,फिबोनाची क्रम
ફિબોનાકી શ્રેણી,फिबोनाची मालिका
ફાઇબર ઓપ્ટિક્સ,फायबर ऑप्टिक्स
ફિડો નેટ,फिडो नेट
ક્ષેત્ર,फील्ड
પાંચમી પેઢીના કમ્પ્યુટર્સ,पाचव्या पिढीचे संगणक
ફાઇલ,फाइल
ફાઇલ એક્સેસ પદ્ધતિ,फाइल प्रवेश पद्धत
ફાઈલ ફાળવણી ટેબલ,फाइल वाटप सारणी
ફાઇલ કમ્પ્રેશન,फाइल कॉम्प्रेशन
ફાઇલ નકલ,फाइल कॉपी करणे
ફાઇલ લેઆઉટ,फाइल लेआउट
ફાઇલ મર્જ,फाइल विलीनीकरण
ફાઇલ પુનઃપ્રાપ્તિ,फाइल पुनर्प्राप्ती
ફાઇલ સંગ્રહ,फाइल स्टोरेज
ફાઇલ માળખું,फाइल संरचना
ફાઇલ સિસ્ટમ,फाइल सिस्टम
ફાઇલ ટ્રાન્સફર,फाइल हस्तांतरण
ફાઇલ ટ્રાન્સફર પ્રોટોકોલ (FTP),फाइल ट्रान्सफर प्रोटोकॉल (FTP)
ફિલ્ટર,फिल्टर
અંતિમ સ્થિતિ,अंतिम स्थिती
શોધો,शोधणे
મર્યાદિત રાજ્ય મશીન,मर्यादित राज्य मशीन
આગ દિવાલ,आग भिंत
ફર્મવેર,फर्मवेअर
વહેલા તે પહેલાં,प्रथम येणाऱ्यास प्रथम सेवा
પ્રથમ પેઢીના કમ્પ્યુટર,पहिल्या पिढीचा संगणक
ફર્સ્ટ ઇન ફર્સ્ટ આઉટ (FIFO),फर्स्ट इन फर्स्ट आउट (FIFO)
પ્રથમ ઓર્ડર તર્ક,प्रथम ऑर्डर तर्क
પ્રથમ ઓર્ડર સિદ્ધાંત,प्रथम ऑर्डर सिद्धांत
નિશ્ચિત પાર્ટીશન,निश्चित विभाजन
ધ્વજ,झेंडा
લવચીક ડિસ્ક,लवचिक डिस्क
ફ્લોપી ડિસ્ક,फ्लॉपी डिस्क
ફ્લોપી ડિસ્ક ડ્રાઇવ (Fdd),फ्लॉपी डिस्क ड्राइव्ह (Fdd)
ફ્લો ચાર્ટ,प्रवाह चार्ट
નિયંત્રણનો પ્રવાહ,नियंत्रण प्रवाह
ફ્લશ,फ्लश
ફોલ્ડર,फोल्डर
ફોન્ટ,फॉन्ट
ફોન્ટ કુટુંબ,फॉन्ट कुटुंब
બહાર ની ચાવી,परदेशी की
ફોર્મ,फॉर्म
ઔપચારિક ભાષા,औपचारिक भाषा
ઔપચારિક સિસ્ટમ,औपचारिक प्रणाली
ફોર્મેટ,स्वरूप
ફોર્મેટિંગ,स्वरूपन
ફોરટ્રાન,फोरट्रान
ફોરટ્રાન પ્રોગ્રામિંગ,फोरट्रान प्रोग्रामिंग
ફોરવર્ડ સ્લેશ,पुढे झुकणारी तिरकी रेष
ચોથી પેઢીના કમ્પ્યુટર,चौथ्या पिढीचा संगणक
ટુકડો,तुकडा
ફ્રેમ,फ्रेम
મફત નેટ,मोफत नेट
મફત સોફ્ટવેર ફાઉન્ડેશન,मोफत सॉफ्टवेअर फाउंडेशन
મફત સંગ્રહ,विनामूल्य संचयन
ફ્રીવેર,फ्रीवेअर
આગળનો છેડો,समोरचे टोक
ફ્રન્ટ પેનલ,समोरची बाजू
કાર્ય,कार्य
કાર્ય કી,फंक्शन की
કાર્ય સંદર્ભ,कार्य संदर्भ
કાર્યાત્મક નિર્ભરતા,कार्यात्मक अवलंबित्व
કાર્યાત્મક પરીક્ષણ,कार्यात्मक चाचणी
અસ્પષ્ટ તર્ક,अस्पष्ट तर्क
અસ્પષ્ટ સમૂહ,अस्पष्ट संच
લાભ,मिळवणे
રમત વૃક્ષ,खेळाचे झाड
ગેપ પાત્ર,अंतर वर्ण
કચરો,कचरा
કચરો સંગ્રહ,कचरा गोळा करणे
કચરો સંગ્રહ,कचरा गोळा करणे
ગાર્બેજ ઇન ગાર્બેજ આઉટ (GIGO),कचरा बाहेर कचरा (GIGO)
દરવાજો,गेट
પ્રવેશદ્વાર,प्रवेशद्वार
સામાન્ય કાર્યક્રમ,सामान्य कार्यक्रम
સામાન્ય કાર્યક્રમ,सामान्य कार्यक्रम
સામાન્ય હેતુ કમ્પ્યુટર,सामान्य उद्देश संगणक
સામાન્ય હેતુ કમ્પ્યુટર,सामान्य उद्देश संगणक
સામાન્ય રજીસ્ટર,सामान्य नोंदणी
સામાન્યીકરણ,सामान्यीकरण
સામાન્યીકરણ,सामान्यीकरण
સામાન્ય હેતુની ભાષા,सामान्य हेतूची भाषा
સામાન્ય હેતુ ઓપરેટિંગ સિસ્ટમ,सामान्य उद्देश ऑपरेटिंग सिस्टम
સામાન્ય હેતુ રજીસ્ટર,सामान्य-उद्देश रजिस्टर
જનરેટ કરેલ ભૂલ,व्युत्पन्न त्रुटी
જનરેટીંગ ફંક્શન,निर्मिती कार्य
સામાન્ય વર્ગ,सामान्य वर्ग
સામાન્ય કાર્ય,सामान्य कार्य
સામાન્ય નામ,सामान्य नाव
ગીગો,gigo
વૈશ્વિક,जागतिक
વૈશ્વિક કોડ,जागतिक कोड
વૈશ્વિક લોક,जागतिक लॉक
વૈશ્વિક નેટવર્ક,जागतिक नेटवर्क
વૈશ્વિક નેટવર્ક,जागतिक नेटवर्क
વૈશ્વિક વપરાશકર્તા,जागतिक वापरकर्ता
વૈશ્વિક ચલ,जागतिक चल
વૈશ્વિકરણ,जागतिकीकरण
ગોફર,गोफर
ગોફર ક્લાયંટ,गोफर क्लायंट
ગોફર સર્વર,गोफर सर्व्हर
ગોફર સાઇટ,गोफर साइट
ગોફર જગ્યા,गोफर जागा
આકર્ષક અધોગતિ,मोहक अध:पतन
વ્યાકરણ તપાસનાર,व्याकरण तपासक
વ્યાકરણ આકર્ષક બહાર નીકળો,व्याकरण डौलदार निर्गमन
કુલ,एकूण
ગ્રાફ,आलेख
ગ્રાફ પ્લોટિંગ,आलेख प्लॉटिंग
ગ્રાફિક પાત્ર,ग्राफिक वर्ण
ગ્રાફિક નિયંત્રક,ग्राफिक नियंत्रक
ગ્રાફિક ડેટા માળખું,ग्राफिक डेटा संरचना
ગ્રાફિક ડિસ્પ્લે પ્રોગ્રામ,ग्राफिक प्रदर्शन कार्यक्रम
ગ્રાફિક ડિસ્પ્લે રીઝોલ્યુશન,ग्राफिक प्रदर्शन रिझोल्यूशन
ગ્રાફિક ભાષા,ग्राफिक भाषा
ગ્રાફિક ભાષા,ग्राफिक भाषा
ગ્રાફિક પેનલ,ग्राफिक पॅनेल
ગ્રાફિકલ એનિમેશન,ग्राफिकल अॅनिमेशन
ગ્રાફિકલ ઇન્ટરફેસ ફોર્મેટ (GIF),ग्राफिकल इंटरफेस स्वरूप (GIF)
ગ્રાફિકલ યુઝર ઈન્ટરફેસ (GUI),ग्राफिकल यूजर इंटरफेस (GUI)
ગ્રાફિક્સ,ग्राफिक्स
ગ્રાફિક્સ એપ્લિકેશન,ग्राफिक्स अनुप्रयोग
ગ્રાફિક્સ કર્સર,ग्राफिक्स कर्सर
ગ્રાફિક્સ મોડ,ग्राफिक्स मोड
ગ્રાફિક્સ પેકેજ,ग्राफिक्स पॅकेज
ગ્રાફિક્સ સોફ્ટવેર,ग्राफिक्स सॉफ्टवेअर
ગ્રાફિક્સ સોફ્ટવેર,ग्राफिक्स सॉफ्टवेअर
ગ્રાફિક્સ સોફ્ટવેર પેકેજ,ग्राफिक्स सॉफ्टवेअर पॅकेज
ગ્રે સ્કેલ,राखाडी स्केल
લોભી પદ્ધતિ,लोभी पद्धत
grep,grep
ગ્રીડ,ग्रिड
ગ્રીડ ચાર્ટ,ग्रिड चार्ट
ગ્રીડ કમ્પ્યુટિંગ,ग्रिड संगणन
ગ્રીડ મોડ્યુલેશન,ग्रिड मॉड्यूलेशन
જમીન તરંગ,जमिनीची लाट
જૂથ,गट
જૂથ સરનામું,गट पत्ता
જૂથ કોડ,गट कोड
જૂથ સંચાર,गट संवाद
જૂથ સંચાર,गट संवाद
જૂથ ઓળખ,गट ओळख
જૂથનું નામ,गटाचे नाव
ગ્રુપવેર,ग्रुपवेअर
વૃદ્ધિ,वाढ
રક્ષક,रक्षक
માર્ગદર્શિત મીડિયા,मार्गदर्शित माध्यम
ગનઝિપ,गनझिप
હેક,खाच
હેકર,हॅकर
હેકરનો શબ્દકોશ,हॅकरचा शब्दकोश
અડધા ઉમેરનાર,अर्धा जोडणारा
અડધો પુલ,अर्धा पूल
અડધા ડુપ્લેક્સ,अर्धा डुप्लेक्स
હાફ ડુપ્લેક્સ લાઇન,अर्धा डुप्लेक्स लाइन
હાફ ડુપ્લેક્સ મોડ,अर्धा डुप्लेक्स मोड
અડધી તીવ્રતા,अर्धी तीव्रता
અડધા રાઉટર,अर्धा राउटर
અડધા બાદબાકી કરનાર,अर्धा वजा करणारा
અડધા ટોનિંગ,अर्धा टोनिंग
અડધો શબ્દ,अर्धा शब्द
હેમિલટોનિયસ ચક્ર,मिल्टोनियस सायकल
હેમિંગ કોડ,हॅमिंग कोड
હાથ,हात
હાથ નકલ,हात प्रत
હેન્ડલ,हाताळणे
હેન્ડલિંગ,हाताळणी
અટકવું,फाशी देणे
ખુશ ચોખ્ખી,आनंदी नेट
હાર્ડ કોપી ઉપકરણ,हार्ड कॉपी डिव्हाइस
હાર્ડ ડિસ્ક,हार्ड डिस्क
હાર્ડ ડિસ્ક ક્રેશ,हार्ड डिस्क क्रॅश
સખત ભૂલ,कठीण त्रुटी
હાર્ડવેર પ્રવાહ નિયંત્રણ,हार्डवेअर प्रवाह नियंत्रण
હાર્મોનિક,हार्मोनिक
હાર્મોનિક સરેરાશ,हार्मोनिक मध्यम
હેશ,हॅश
હેશ ડાયાગ્રામ,हॅश आकृती
હેશ ટેબલ,हॅश टेबल
હેશિંગ તકનીક,हॅशिंग तंत्र
હેડર,शीर्षलेख
ઢગલો,ढीग
ઢગલો સૉર્ટ,ढीग क्रमवारी
મદદ,मदत
મદદ સ્ક્રીન,मदत स्क्रीन
હેલ્પનેટ,हेल्पनेट
હર્ટ્ઝ,हर्ट्झ
સંશોધનાત્મક,ह्युरिस्टिक
હ્યુરિસ્ટિક પદ્ધતિ,ह्युरिस्टिक पद्धत
હેક્સાડેસિમલ સંખ્યાઓ,हेक्साडेसिमल संख्या
છુપાયેલ રેખા,लपलेली ओळ
અધિક્રમિક ડેટા બેઝ,श्रेणीबद्ध डेटा बेस
અધિક્રમિક ફાઇલ સિસ્ટમ,श्रेणीबद्ध फाइल सिस्टम
વંશવેલો ટોપોગ્રાફી,श्रेणीबद्ध स्थलाकृति
ઉચ્ચ સ્તરની ભાષા,उच्च स्तरीय भाषा
ઉચ્ચ મેમરી વિસ્તાર,उच्च मेमरी क्षेत्र
સારો પ્રદ્સન,उच्च कार्यक्षमता
ફટકો,दाबा
હિટ રેટ,हिट दर
હિટ રેશિયો,हिट प्रमाण
છિદ્ર,छिद्र
હોમ ડિરેક્ટરી,होम डिरेक्टरी
હોમ પેજ,मुख्यपृष्ठ
સજાતીય સંકલન,एकसंध समन्वय
હોપ,हॉप
હોપ ગણતરી,हॉप संख्या
હોર્ન,हॉर्न
હોસ્ટ કમ્પ્યુટર,होस्ट संगणक
હોસ્ટ કમ્પ્યુટર,होस्ट संगणक
યજમાન ભાષા,होस्ट भाषा
ગરમ કી,गरम की
હાઇપર ટેક્સ્ટ માર્કઅપ લેંગ્વેજ (HTML),हायपर टेक्स्ट मार्कअप भाषा (HTML)
પૂર્વધારણા,गृहीतक
હું પોડ,मी पॉड
I/O બફર,I/O बफर
I/O પોર્ટ,I/O पोर्ट
I/O એકમ,I/O युनिट
ઓળખકર્તા,ओळखकर्ता
ઓળખ,ओळख
છબી,प्रतिमा
ઇમેજ સેન્સર,प्रतिमा सेन्सर
અસર પ્રિન્ટર,प्रभाव प्रिंटर
અવરોધ,अडथळा
અનિવાર્ય પ્રોગ્રામ ભાષા,अत्यावश्यक कार्यक्रम भाषा
અનિવાર્ય નિવેદન,अनिवार्य विधान
ગર્ભિત સરનામું,अंतर्निहित पत्ता
અશક્ય ઘટના,अशक्य घटना
નિષ્ક્રિય નોડ,निष्क्रिय नोड
અસંગતતા,विसंगती
વધારો,वाढ
અનુક્રમણિકા,निर्देशांक
ઇન્ડેક્સ ડેટા આઇટમ,निर्देशांक डेटा आयटम
ઇન્ડેક્સ ફાઇલ,अनुक्रमणिका फाइल
ઇન્ડેક્સ રજિસ્ટર,इंडेक्स रजिस्टर
અનુક્રમણિકા,अनुक्रमणिका
અનુક્રમિત સંબોધન,अनुक्रमित पत्ता
અનુક્રમિત ભાષા,अनुक्रमित भाषा
અનુક્રમિત ક્રમ ફાઇલ,अनुक्रमित अनुक्रम फाइल
અનુક્રમિત અનુક્રમિક સ્કેસ પદ્ધતિ (ISAM),अनुक्रमित अनुक्रमिक sccess पद्धत (ISAM)
પરોક્ષ સંબોધન,अप्रत्यक्ष संबोधन
ઇન્ફોર્મેટિક્સ,माहितीशास्त्र
માહિતી,माहिती
માહિતી બીટ,माहिती बिट
માહિતી વ્યવસ્થાપન,माहिती व्यवस्थापन
માહિતી વ્યવસ્થાપન સિસ્ટમ (IMS),माहिती व्यवस्थापन प्रणाली (IMS)
માહિતી પુનઃપ્રાપ્તિ,माहिती उत्खनन
ઇન્ફર્મેશન સિસ્ટમ,माहिती प्रणाली
માહિતી ટેકનોલોજી (IT),माहिती तंत्रज्ञान (IT)
ઈન્ફ્રાસ્ટ્રક્ચર મેનેજમેન્ટ,पायाभूत सुविधा व्यवस्थापन
વારસો,वारसा
વારસાગત ભૂલ,अनुवांशिक त्रुटी
પ્રારંભિક,आरंभिक
પ્રારંભિક સરનામું,प्रारंभिक पत्ता
પ્રારંભિક સ્થિતિ,प्रारंभिक अवस्था
આરંભ,आरंभ करणे
શાહી જેટ પ્રિન્ટર,इंक जेट प्रिंटर
અસંખ્ય,असंख्य
i-નોડ ટેબલ,i-node टेबल
બિનકાર્યક્ષમ સમય,अकार्यक्षम वेळ
ઇનપુટ બફર રજિસ્ટર,इनपुट बफर रजिस्टर
ઇનપુટ આઉટપુટ પ્રોસેસર (I/O પ્રોસેસર),इनपुट आउटपुट प्रोसेसर (I/O प्रोसेसर)
ઇનપુટ આઉટપુટ રજિસ્ટર (I/O રજિસ્ટર),इनपुट आउटपुट रजिस्टर (I/O रजिस्टर)
ઇનપુટ આઉટપુટ સ્ટેટમેન્ટ (I/O સ્ટેટમેન્ટ),इनपुट आउटपुट स्टेटमेंट (I/O स्टेटमेंट)
ઇનપુટ/આઉટપુટ (I/O),इनपुट/आउटपुट (I/O)
ઇનપુટ/આઉટપુટ બફર (I/O બફર),इनपुट/आउटपुट बफर (I/O बफर)
ઇનપુટ/આઉટપુટ ઉપકરણ (I/O ઉપકરણ),इनपुट/आउटपुट डिव्हाइस (I/O डिव्हाइस)
દાખલ કરો,घाला
નિવેશ સૉર્ટ,प्रवेश क्रमवारी
સ્થાપન સમય,स्थापना वेळ
દાખલો,उदाहरण
સૂચના,सूचना
સૂચના કાઉન્ટર,सूचना काउंटर
સૂચના ચક્ર,सूचना चक्र
સૂચના સમૂહ,सूचना संच
પૂર્ણાંક પ્રોગ્રામિંગ,पूर्णांक प्रोग्रामिंग
પૂર્ણાંક ચલ,पूर्णांक व्हेरिएबल
સંકલિત મોડેમ,एकात्मिक मोडेम
સંકલિત સેવાઓ ડિજિટલ નેટવર્ક (ISDN),एकात्मिक सेवा डिजिटल नेटवर्क (ISDN)
અખંડિતતા,सचोटी
બુદ્ધિશાળી નિયંત્રક,बुद्धिमान नियंत्रक
બુદ્ધિશાળી ટર્મિનલ,बुद्धिमान टर्मिनल
આંતર બ્લોક,इंटर ब्लॉक
આંતર બ્લોક ગેપ,आंतर ब्लॉक अंतर
આંતર સંદેશાવ્યવહાર સિસ્ટમ,इंटर कम्युनिकेशन सिस्टम
ક્રિયાપ્રતિક્રિયા,परस्परसंवाद
ઇન્ટરેક્ટિવ ગ્રાફિક્સ,परस्पर ग्राफिक्स
ઇન્ટરેક્ટિવ કીબોર્ડ પ્રિન્ટર,परस्परसंवादी कीबोर्ड प्रिंटर
ઇન્ટરકોમ સેવા,इंटरकॉम सेवा
ઈન્ટરફેસ,इंटरफेस
